"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","imported_at","match_type","match_value","prescore","score","genus"
"Actinauge verrillii","Actinauge verrillii",4,"National Center for Biotechnology Information","4215ea99-258e-5a8c-b8ef-4ebb7a944c9c","Actinauge","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Nynantheae|Hormathiidae|Actinauge","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|suborder|family|genus","131567|2759|33154|33208|6072|6073|6101|6102|6103|86626|42824|478387","478387",0,"2024-01-09T22:24:38Z","6","Could only match genus","1|0|0",0.75,"Actinauge"
"Actinella punctata","Actinella punctata",4,"National Center for Biotechnology Information","f2be2f53-a654-52a1-b064-c45511d9b3fe","Actinella","|Eukaryota|Sar|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyceae|Eunotiophycidae|Eunotiales|Eunotiaceae|Actinella","|superkingdom|clade|clade|clade|phylum|class|clade|order|family|genus","131567|2759|2698737|33634|2696291|2836|33849|196634|196635|196636|1551406","1551406",0,"2024-01-09T23:02:20Z","6","Could only match genus","1|0|0",0.75,"Actinella"
"Actinocyclus normanii","Actinocyclus normanii",4,"National Center for Biotechnology Information","4e1d7b0d-8421-5177-b568-4641565a3b0c","Actinocyclus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Nudipleura|Nudibranchia|Doridina|Eudoridoidea|Actinocyclidae|Actinocyclus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|infraorder|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6448|216305|216307|680346|70849|216331|6514|262593|262595","262595",0,"2024-01-09T22:15:45Z","6","Could only match genus","1|0|0",0.75,"Actinocyclus"
"Actinocythereis dawsoni","Actinocythereis dawsoni",4,"National Center for Biotechnology Information","5033b2f7-9ac1-50f9-8504-fe92813c0992","Actinocythereis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Oligostraca|Ostracoda|Podocopa|Podocopida|Cytherocopina|Cytheroidea|Trachyleberididae|Actinocythereis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|order|suborder|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172819|6670|43953|84318|116576|182511|182606|182613","182613",0,"2024-01-09T22:12:17Z","6","Could only match genus","1|0|0",0.75,"Actinocythereis"
"Actinotaenium globosum","Actinotaenium globosum",4,"National Center for Biotechnology Information","9a61c352-c459-528a-a4a9-d8c2bea77fc2","Actinotaenium","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Zygnemophyceae|Zygnematophycidae|Desmidiales|Desmidiaceae|Actinotaenium","|superkingdom|kingdom|phylum|subphylum|class|subclass|order|family|genus","131567|2759|33090|35493|131221|131209|2684882|131210|31314|184489","184489",0,"2024-01-09T22:12:26Z","6","Could only match genus","1|0|0",0.75,"Actinotaenium"
"Actinothoe modesta","Actinothoe modesta",4,"National Center for Biotechnology Information","ccc7c64e-0187-59f6-a38d-2edc2c1ca287","Actinothoe","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Sagartiidae|Actinothoe","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus","131567|2759|33154|33208|6072|6073|6101|6102|6103|227527|396346","396346",0,"2024-01-09T22:21:13Z","6","Could only match genus","1|0|0",0.75,"Actinothoe"
"Acupalpus carus","Acupalpus carus",4,"National Center for Biotechnology Information","28356f36-133a-54c7-8428-b6311ad86e4b","Acupalpus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Adephaga|Caraboidea|Carabidae|Harpalinae|Harpalini|Acupalpus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41071|535382|41073|71541|60759|247331","247331",0,"2024-01-09T22:15:06Z","6","Could only match genus","1|0|0",0.75,"Acupalpus"
"Acylophorus pronus","Acylophorus pronus",4,"National Center for Biotechnology Information","dbe9f48b-0b8a-5bf6-9a60-da922af0e4a0","Acylophorus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Staphylininae|Staphylininae|Staphylinini|Acylophorus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family||subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41085|75543|29026|351514|82886|295648|875713","875713",0,"2024-01-09T22:36:50Z","6","Could only match genus","1|0|0",0.75,"Acylophorus"
"Adalia ophthalmica","Adalia ophthalmica",4,"National Center for Biotechnology Information","93e5da1e-112a-55ce-aaea-10df16de935f","Adalia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinellini|Adalia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41088|2939015|7080|7081|263631|7083","7083",0,"2024-01-09T22:05:20Z","6","Could only match genus","1|0|0",0.75,"Adalia"
"Adelocera brevicornis","Adelocera brevicornis",4,"National Center for Biotechnology Information","49e6561a-1f18-5cb7-ac26-4c595c7f1a0a","Adelocera","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Elateridae|Agrypninae|Agrypnini|Adelocera","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41087|71193|30009|195166|2761157|341273","341273",0,"2024-01-09T22:18:59Z","6","Could only match genus","1|0|0",0.75,"Adelocera"
"Adelognathus americanus","Adelognathus americanus",4,"National Center for Biotechnology Information","feffce4b-9d82-53b9-8a5f-0c86416aa425","Adelognathus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Hymenoptera|Apocrita|Ichneumonoidea|Ichneumonidae|Adelognathinae|Adelognathus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7399|7400|7401|7408|65169|65296","65296",0,"2024-01-09T22:07:20Z","6","Could only match genus","1|0|0",0.75,"Adelognathus"
"Admestina wheeleri","Admestina wheeleri",4,"National Center for Biotechnology Information","91747559-b51c-571a-8d49-aa204fb88a11","Admestina","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Chelicerata|Arachnida|Araneae|Araneomorphae|Entelegynae||Dionycha|Salticidae|Salticoida|Marpissoida|Ballinae|Admestina","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|subphylum|class|order|suborder|clade|clade|clade|family|clade|clade|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|6843|6854|6893|6905|74971|94020|94015|94017|243881|243882|153386|153387","153387",0,"2024-01-09T22:11:05Z","6","Could only match genus","1|0|0",0.75,"Admestina"
"Aecidium clematidis","Aecidium clematidis",4,"National Center for Biotechnology Information","cd0a0b5f-97a3-5135-b725-ddc2155a370a","Aecidium","|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales||Aecidium","|superkingdom|clade|kingdom|subkingdom|phylum|subphylum|class|order||genus","131567|2759|33154|4751|451864|5204|29000|162484|5258|190595|73163","73163",0,"2024-01-09T22:07:36Z","6","Could only match genus","1|0|0",0.75,"Aecidium"
"Aedes stimlans","Aedes stimlans",4,"National Center for Biotechnology Information","00873eea-c190-5217-b9b1-90db363c99a8","Aedes","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Nematocera|Culicomorpha|Culicoidea|Culicidae|Culicinae|Aedini|Aedes|Aedes","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus|subgenus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7148|43786|41827|7157|43817|1056966|7158|149531","149531",0,"2024-01-09T22:10:53Z","6","Could only match genus","1|0|0",0.75,"Aedes"
"Aegialia opifex","Aegialia opifex",4,"National Center for Biotechnology Information","a4d13ca7-a834-5d33-9518-341f92d8b3a2","Aegialia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Scarabaeiformia|Scarabaeoidea|Scarabaeidae|Aphodiinae|Aegialia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41086|75546|7055|166306|206942","206942",0,"2024-01-09T22:13:22Z","6","Could only match genus","1|0|0",0.75,"Aegialia"
"Aeginina aenigmatica","Aeginina aenigmatica",4,"National Center for Biotechnology Information","e7535b9d-b8b4-52c8-b0d2-94e3fd2ddab7","Aeginina","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Multicrustacea|Malacostraca|Eumalacostraca|Peracarida|Amphipoda|Senticaudata|Corophiida|Caprellidira|Caprelloidea|Caprellidae|Aeginina","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|superorder|order|suborder|infraorder|parvorder|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172821|6681|72041|6820|6821|1732196|1732200|116674|116670|244427|398844","398844",0,"2024-01-09T22:21:17Z","6","Could only match genus","1|0|0",0.75,"Aeginina"
"Aequorea albida","Aequorea albida",4,"National Center for Biotechnology Information","0995d4d3-4f4c-57e5-aca0-aed466720ebb","Aequorea","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Hydrozoa|Hydroidolina|Leptothecata|Aequoreidae|Aequorea","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus","131567|2759|33154|33208|6072|6073|6074|37516|500008|128126|6099","6099",0,"2024-01-09T22:05:18Z","6","Could only match genus","1|0|0",0.75,"Aequorea"
"Aeshna heros","Aeshna heros",4,"National Center for Biotechnology Information","215f3137-3495-577c-8649-22704fef51e2","Aeshna","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Palaeoptera|Odonata|Epiprocta|Anisoptera|Aeshnoidea|Aeshnidae|Aeshna","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|order|suborder|infraorder|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33339|6961|2510002|6962|70898|50509|12920","12920",0,"2024-01-09T22:05:34Z","6","Could only match genus","1|0|0",0.75,"Aeshna"
"Aethalura anticaria","Aethalura anticaria",4,"National Center for Biotechnology Information","dcace357-43bb-5f59-b816-040411c615e1","Aethalura","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Geometroidea|Geometridae|Ennominae|Aethalura","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|superorder|order|suborder|infraorder|parvorder|clade|clade|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|85604|7088|41191|41196|41197|37567|104431|82592|82593|82596|216865","216865",0,"2024-01-09T22:13:48Z","6","Could only match genus","1|0|0",0.75,"Aethalura"
"Agabus canadensis","Agabus canadensis",4,"National Center for Biotechnology Information","4439b390-c89e-5afd-b5eb-774f52c84f56","Agabus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Adephaga|Dytiscoidea|Dytiscidae|Agabinae|Agabini|Agabus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41071|535378|50515|422058|183341|107769","107769",0,"2024-01-09T22:09:07Z","6","Could only match genus","1|0|0",0.75,"Agabus"
"Agallia deleta","Agallia deleta",4,"National Center for Biotechnology Information","a21cd71f-a80f-5201-91b2-8332c989b91e","Agallia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Paraneoptera|Hemiptera|Auchenorrhyncha|Cicadomorpha|Membracoidea|Cicadellidae|Agalliinae|Agallia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33342|7524|1955247|33365|33368|30102|139518|1158927","1158927",0,"2024-01-09T22:46:44Z","6","Could only match genus","1|0|0",0.75,"Agallia"
"Agaricus abruptus","Agaricus abruptus",4,"National Center for Biotechnology Information","64d10cae-45c3-512e-a5b2-b435fe179d54","Agaricus","|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Agaricineae|Agaricaceae|Agaricus","|superkingdom|clade|kingdom|subkingdom|phylum|subphylum|class|subclass|order|suborder|family|genus","131567|2759|33154|4751|451864|5204|5302|155619|452333|5338|2982305|5339|5340","5340",0,"2024-01-09T22:05:17Z","6","Could only match genus","1|0|0",0.75,"Agaricus"
"Agarum cribrosum","Agarum cribrosum",4,"National Center for Biotechnology Information","f68850ef-51b8-5ff1-bcfe-ef137f337655","Agarum","|Eukaryota|Sar|Stramenopiles|Ochrophyta||Phaeophyceae|Laminariales|Agaraceae|Agarum","|superkingdom|clade|clade|clade|clade|class|order|family|genus","131567|2759|2698737|33634|2696291|569578|2870|2886|2012474|105403","105403",0,"2024-01-09T22:09:04Z","6","Could only match genus","1|0|0",0.75,"Agarum"
"Agathidium oniscoides","Agathidium oniscoides",4,"National Center for Biotechnology Information","3833c294-2796-5de5-87f6-3be8115cec20","Agathidium","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Leiodidae|Leiodinae|Agathidium","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41085|75543|66535|174917|347249","347249",0,"2024-01-09T22:19:13Z","6","Could only match genus","1|0|0",0.75,"Agathidium"
"Agathis perforator","Agathis perforator",4,"National Center for Biotechnology Information","cc2c503b-5393-5c3b-80e0-769be087111e","Agathis","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Acrogymnospermae|Pinopsida|Pinidae|Conifers|Araucariales|Araucariaceae|Agathis","|superkingdom|kingdom|phylum|subphylum|clade|clade|clade|clade|clade|class|subclass|clade|order|family|genus","131567|2759|33090|35493|131221|3193|58023|78536|58024|1437180|58019|3313|2821351|1446378|25664|54793","54793",0,"2024-01-09T22:06:52Z","6","Could only match genus","1|0|0",0.75,"Agathis"
"Agathomyia cushmani","Agathomyia cushmani",4,"National Center for Biotechnology Information","15fe1bf8-d6a9-5b7e-98b6-6308ae76a770","Agathomyia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Aschiza|Platypezoidea|Platypezidae|Callomyiinae|Agathomyia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|clade|clade||superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7203|43733|480118|480117|43737|43739|43827|92599|226141","226141",0,"2024-01-09T22:14:13Z","6","Could only match genus","1|0|0",0.75,"Agathomyia"
"Agelenopsis actuosa","Agelenopsis actuosa",4,"National Center for Biotechnology Information","d530f6d0-f453-5751-b5a1-84848d877921","Agelenopsis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Chelicerata|Arachnida|Araneae|Araneomorphae|Entelegynae||Agelenidae|Agelenopsis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|subphylum|class|order|suborder|clade|clade|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|6843|6854|6893|6905|74971|94020|6906|6907","6907",0,"2024-01-09T22:05:19Z","6","Could only match genus","1|0|0",0.75,"Agelenopsis"
